st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40
NE,6/30/2020,5437,4491,2977,113326,89587,16475070,1333,1226,12642,560,0,5,0,0,0,70,0,2,0,0,0,863,4103,285691,408698,2,17,2941,0,101743,0,2,12,12,0,0,0,0,0,0
NE,7/31/2020,6507,1880,486,110358,50176,9259769,2021,524,10032,383,0,9,0,0,0,66,0,2,0,0,0,602,3613,441340,446174,1,6,1038,0,160305,453,0,0,0,0,0,0,0,0,0
NE,8/31/2020,4739,1900,273,101357,39972,7418687,1683,637,5689,301,0,30,0,2,0,40,0,7,0,2,0,448,2919,340102,365378,2,11,355,1,176899,1378,2,10,526,0,0,0,0,0,0
NE,9/30/2020,6321,7067,238,121958,29740,5593787,2537,2431,28039,443,0,17,0,1,0,123,0,4,0,0,0,1707,11521,662627,460828,2,6,1038,0,123086,52,3,24,2976,0,0,0,0,0,0
NE,10/31/2020,5818,6972,197,65282,20796,3930573,2641,2950,40124,877,0,88,0,1,0,313,0,24,0,0,0,2500,17418,860679,404174,7,42,7117,0,94650,430,5,48,7111,7,1,11,1914,0,0
NE,11/30/2020,3309,4057,137,35259,18276,3512762,1544,1858,15667,1165,0,118,0,2,0,464,0,37,0,0,0,747,6758,830698,235333,37,134,23443,0,75807,226,3,27,10917,0,0,0,0,0,0
NE,12/31/2020,1888,1912,159,23752,14464,2734239,851,845,9747,928,0,154,0,8,0,392,0,49,0,3,0,9112,64880,1918234,155456,20,122,23871,1,60584,2962,8,84,18437,0,2,36,10048,0,0
NE,1/31/2021,846,520,85,12658,7856,1446368,258,198,3914,747,0,726,0,84,0,246,0,239,0,7,0,5798,43256,1933048,177473,3,19,3467,1,64843,2334,13,187,29427,9,0,0,0,0,0
NE,2/28/2021,419,140,69,13489,14182,2637147,184,26,2323,371,0,704,0,149,0,143,0,291,0,55,0,247,3234,437652,158072,2,14,2422,4,158032,695,4,34,7572,7,1,23,6141,0,0
NE,3/31/2021,318,93,306,13119,14780,2776805,115,5,1751,380,0,850,0,106,0,98,0,322,0,51,0,232,3878,620042,174976,4,25,4325,677,168406,1250,0,0,0,0,0,0,0,0,0
NE,4/30/2021,209,49,738,10343,10116,1912104,68,2,1061,334,0,689,0,17,0,75,0,259,0,3,0,42,716,128174,123323,4,10,1733,621,127986,398,0,0,0,67,0,0,0,67,0
NE,5/31/2021,211,22,890,11597,15794,3007707,98,0,981,212,0,391,0,71,0,51,0,127,0,24,0,53,785,149238,86167,6,56,9685,332,62536,531,1,46,7958,0,1,46,7958,0,0
NE,6/30/2021,74,10,197,7445,10287,1947142,26,0,686,130,0,371,0,57,0,25,0,87,0,14,0,24,234,40757,69104,2,10,865,207,44343,932,2,51,8824,0,2,51,8824,0,0
NE,7/31/2021,0,0,30,302,678,121304,0,0,10,33,0,78,0,15,0,7,0,8,0,2,0,10,180,30887,11792,1,50,8650,16,28467,172,0,0,0,26,0,0,0,0,0
NE,8/31/2021,0,0,31,143,892,161170,0,0,21,27,0,99,0,30,0,3,0,22,0,2,0,16,245,49534,14443,1,16,2768,15,32390,0,1,3,357,0,0,0,0,0,0
NE,9/30/2021,0,0,26,157,819,161755,0,0,35,36,0,522,0,13,0,6,0,103,0,7,0,16,161,34413,74517,1,2,346,25,11602,6,0,0,0,0,0,0,0,0,0
NE,10/31/2021,0,0,9,34,345,61065,0,0,4,46,0,216,0,11,0,3,0,36,0,1,0,26,310,57365,26480,1,3,400,7,21822,7,1,1,440,0,0,0,0,0,0
NE,11/30/2021,0,0,9,33,185,25116,0,0,6,150,0,149,0,8,0,23,0,13,0,1,0,411,4460,793850,18302,0,0,0,7,79895,724,1,27,4671,0,0,0,0,0,0
NE,12/31/2021,0,0,4,19,125,21674,0,0,3,250,0,126,0,3,0,49,0,14,0,1,0,743,8573,1616063,15429,0,0,0,5,27948,0,2,18,3114,0,0,0,0,0,0
NE,1/31/2022,0,0,6,25,142,19378,0,0,0,570,0,147,0,12,0,125,0,37,0,0,0,894,9819,1776380,18064,1,4,692,15,23860,597,0,0,0,0,0,0,0,0,0
NE,2/28/2022,0,0,2,0,67,10720,0,0,0,193,0,371,0,1,0,61,0,67,0,0,0,15,117,22647,45629,2,7,1211,3,21007,0,2,32,5536,0,0,0,0,0,0
NE,3/31/2022,0,0,6,56,226,38025,0,0,0,41,0,172,0,4,0,9,0,36,0,1,0,7,72,14603,20992,0,0,0,5,26906,4344,0,0,0,0,0,0,0,0,0
NE,4/30/2022,0,0,1,9,43,5621,0,0,0,11,0,58,0,1,0,4,0,16,0,0,0,13,114,18180,6862,2,11,3198,1,18875,1079,0,0,0,0,0,0,0,0,14004
NE,5/31/2022,0,0,2,14,63,12090,0,0,0,9,0,16,0,0,0,3,0,5,0,0,0,31,344,66889,1874,16,183,38244,0,14731,1733,0,0,0,0,0,0,0,0,6237
NE,6/30/2022,0,0,2,0,55,12235,0,0,0,21,0,9,0,0,0,3,0,2,0,0,0,24,320,54549,1039,1,12,1627,2,12891,465,0,0,0,0,0,0,0,0,23000
NE,7/31/2022,0,0,15,0,141,24185,0,0,0,39,0,28,0,2,0,11,0,6,0,1,0,15,226,45255,3413,1,15,2595,0,4527,50,0,0,0,0,0,0,0,0,2948
NE,8/31/2022,0,0,7,0,33,5324,0,0,0,16,0,31,0,1,0,3,0,5,0,1,0,39,481,84704,3776,1,5,1190,0,10167,0,0,0,0,0,0,0,0,0,44222
NE,9/30/2022,0,0,2,0,33,4316,0,0,0,7,0,26,0,1,0,0,0,8,0,1,0,0,0,0,3195,0,0,0,0,9765,199,0,0,0,0,0,0,0,0,40853
NE,10/31/2022,0,0,2,0,15,6908,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,15,1310,427,1,11,859,1,6363,0,0,0,0,0,0,0,0,0,186632
NH,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,219,245,46657,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,893,172869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,6/30/2020,20037,8187,32057,17512,141877,12649125,5252,2437,2293,0,0,0,0,0,0,0,0,0,0,0,0,591,1482,160175,925112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,7/31/2020,54195,42832,62618,44534,285683,39888039,2965,1667,10779,5,0,0,0,0,0,0,0,0,0,0,0,5343,10651,1607466,2490704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,8/31/2020,3418,5802,4421,64834,146854,29798554,492,1300,7433,4,0,3,0,1,0,0,0,0,0,0,0,2504,7884,1100737,411248,2,13,4218,0,0,0,0,0,0,0,0,0,0,0,0
NH,9/30/2020,1826,2859,2178,52094,96713,20137643,237,380,7343,4,0,0,0,0,0,0,0,0,0,0,0,1408,4098,717340,290537,2,7,1176,0,0,0,0,0,0,0,0,0,0,0,0
NH,10/31/2020,1261,1731,1510,43683,78830,16685658,110,223,8618,4,0,2,0,1,0,0,0,0,0,0,0,1142,4852,840393,232632,2,9,504,0,0,0,0,0,0,0,0,0,0,0,0
NH,11/30/2020,1874,2446,1899,49829,87454,18528149,252,580,9488,4,0,2,0,2,0,0,0,0,0,0,0,2018,11498,1935692,283871,1,11,1806,0,0,0,0,0,0,0,0,0,0,0,0
NH,12/31/2020,3769,22601,3600,36380,83649,15856171,328,3239,8905,1,0,0,0,0,0,0,0,0,0,0,0,3449,14845,2259539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NH,1/31/2021,1362,84459,1864,33659,78373,16623770,72,9444,8893,0,0,4,0,3,0,0,0,0,0,0,0,1515,6221,1125368,196153,1,3,504,789,6,0,0,0,0,0,0,0,0,0,0
NH,2/28/2021,512,6,525,38916,60233,12782277,81,1,21534,38,0,13,0,6,0,0,0,0,0,0,0,649,5875,44,185181,3,18,0,1224,1139915,6909,0,0,0,0,0,0,0,0,0
NH,3/31/2021,625,88052,371,39499,70292,14796676,27,9578,9477,80,0,22,0,12,0,3,0,1,0,1,0,542,5918,1101906,195017,4,35,5646,1082,6,0,0,0,0,0,0,0,0,0,0
NH,4/30/2021,900,1757,229,36343,52932,11042445,15,117,8885,46,0,26,0,17,0,0,0,3,0,2,0,511,6432,1210978,194514,0,0,0,182,84,0,0,0,0,0,0,0,0,0,0
NH,5/31/2021,209,570,197,36894,42950,9042453,43,97,12144,87,0,38,0,23,0,0,0,0,0,0,0,608,8738,1813024,171651,8,58,14629,67,0,0,0,0,0,0,0,0,0,0,0
NH,6/30/2021,94,87731,126,13220,26438,5597090,6,9277,12672,295,0,52,0,16,0,1,0,1,0,1,0,787,12807,2607246,73384,7,91,31880,747,209,0,0,0,0,0,0,0,0,0,0
NH,7/31/2021,174,1857,199,351,5512,922227,4,249,25105,22,0,66,0,24,0,2,0,0,0,0,0,1211,20283,4559392,27494,15,307,72507,180,353,0,0,0,0,0,0,0,0,0,0
NH,8/31/2021,79,368,125,231,3590,603162,3,31,36027,10,0,121,0,39,0,0,0,11,0,11,0,2725,31295,6313870,38920,18,160,42824,31,0,0,0,0,0,0,0,0,0,0,0
NH,9/30/2021,72,222,107,84,2992,492937,8,23,31565,27,0,97,0,32,0,0,0,0,0,0,0,2384,28243,5772788,31150,14,190,47704,38,0,0,0,0,0,0,0,0,0,0,0
NH,10/31/2021,261,393,303,50,2861,370973,1,26,8803,23,0,85,0,21,0,0,0,0,0,0,0,463,6697,1493972,38258,17,327,70932,40,0,0,0,0,0,0,0,0,0,0,0
NH,11/30/2021,215,328,245,27,2490,336054,0,19,8047,19,0,95,0,29,0,1,0,2,0,0,0,361,4829,1059216,39943,9,116,26289,114,0,0,0,0,0,0,0,0,0,0,0
NH,12/31/2021,373,485,400,58,5488,834411,2,20,4906,23,0,51,0,13,0,3,0,0,0,0,0,260,2245,483007,30477,8,90,15115,190,110,0,0,0,0,0,0,0,0,0,0
NH,1/31/2022,75,219,89,12,1646,288386,0,7,18417,14,0,42,0,11,0,0,0,0,0,0,0,406,5028,1061903,16959,8,100,28726,196,44,0,0,0,0,0,0,0,0,0,0
NH,2/28/2022,41,110,61,1,1272,203802,1,8,5888,18,0,19,0,7,0,1,0,0,0,0,0,279,3946,811498,7876,9,111,24256,181,0,0,0,0,0,0,0,0,0,0,0
NH,3/31/2022,45,152,38,24,1300,205200,2,29,5195,14,0,30,0,16,0,2,0,3,0,3,0,221,1912,396593,9309,8,110,24006,94,0,0,0,0,0,0,0,0,0,0,0
NH,4/30/2022,33,112,36,26,831,98616,1,11,4051,12,0,21,0,12,0,0,0,1,0,1,0,215,1257,275831,6676,5,64,23597,15,0,0,0,0,0,0,0,0,0,0,0
NH,5/31/2022,29,125,31,20,956,126295,1,10,2033,16,0,30,0,10,0,0,0,0,0,0,0,126,596,113041,8786,2,4,672,4,0,0,0,0,0,0,0,0,0,0,335129
NH,6/30/2022,18,58,22,34,657,97173,0,2,2319,4,0,42,0,16,0,2,0,2,0,0,0,87,685,157599,11791,2,17,1149,15,0,0,0,0,0,0,0,0,0,0,163095
NH,7/31/2022,23,39,25,10,300,47572,0,3,2810,5,0,16,0,4,0,0,0,0,0,0,0,178,909,199740,4856,6,64,17282,4,0,0,0,0,0,0,0,0,0,0,38844
NH,8/31/2022,8,49,6,1,290,34845,0,6,1827,7,0,7,0,2,0,0,0,2,0,0,0,207,1081,230793,2032,10,100,22119,26,0,0,0,0,0,0,0,0,0,0,1162935
NH,9/30/2022,4,33,5,29,387,65167,0,3,713,3,0,12,0,6,0,0,0,0,0,0,0,30,95,22804,3393,2,20,5668,5,0,0,0,0,0,0,0,0,0,0,215046
NJ,4/30/2020,76080,76080,456,64530,2284,618382,57060,57060,0,0,0,0,0,0,0,0,0,0,0,0,0,18,33,17815,2387799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,5/31/2020,290502,290502,228152,1841078,1450212,378883571,217877,217877,0,169,12,68,6,26,1,0,0,0,0,0,0,485,1356,370438,12710084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,6/30/2020,86360,86360,121275,1782464,1645545,433284236,64770,64770,0,1135,16,439,6,136,1,851,12,329,5,102,1,1652,5145,1409526,6645378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,7/31/2020,85525,85525,58237,1822746,1619875,420184957,64144,64144,0,1226,32,920,16,209,0,920,24,690,12,157,0,2204,7507,2210783,6821815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,8/31/2020,50978,50978,45460,1788063,1610806,418543817,38234,38234,0,1145,58,852,23,188,2,858,44,639,17,141,2,1785,7983,2122442,5709857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,9/30/2020,67896,67896,36702,1727271,1552006,405688775,50922,50922,0,610,27,1293,22,312,2,458,20,970,17,234,2,1830,8799,3146128,6173702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,10/31/2020,14367,14367,24783,1684697,1522908,397145423,10775,10775,0,491,68,1755,65,422,1,368,51,1316,49,317,1,4103,32311,12273204,4620986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,11/30/2020,10544,10544,10592,1548964,1405712,369323634,7909,7909,0,408,35,1348,51,326,3,306,26,1011,38,245,2,4294,37083,16797450,4104830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NJ,12/31/2020,24915,24915,12915,1659471,1487799,394438184,18686,18686,5512,334,50,1575,42,456,0,251,38,1181,32,342,0,3245,17716,11978203,4824479,0,0,0,1417,0,0,0,0,0,0,0,0,0,0,0
NJ,1/31/2021,22999,22999,11757,1618957,1445890,386509550,17249,17249,5928,298,11,1801,53,516,0,223,8,1351,40,387,0,2965,14451,10196248,4735439,0,0,0,961,0,0,0,0,0,0,0,0,0,0,0
NJ,2/28/2021,8310,8310,10645,1498459,1336382,360262018,4155,4155,5183,480,10,1847,83,487,4,240,5,924,42,244,2,1743,18418,5976586,4052958,0,0,0,828,218,0,0,0,0,0,0,0,0,0,0
NJ,3/31/2021,23449,23449,11204,1631079,1467542,396439059,11725,11725,5679,654,23,2337,121,614,14,327,12,1169,61,307,7,1828,22987,7024350,4910542,0,0,0,1124,12050,0,0,0,0,0,0,0,0,0,0
NJ,4/30/2021,19976,19976,10945,1510808,1362828,368512145,9988,9988,5502,873,14,2171,72,624,2,437,7,1086,36,312,1,1653,19649,6200531,4499550,0,0,0,507,83407,0,0,0,0,0,0,0,0,0,0
NJ,5/31/2021,13918,13918,7507,1377552,1259128,343471011,6959,6959,5326,531,14,1779,70,482,2,265,7,889,35,241,1,1509,12175,4057697,3928034,0,0,0,482,145430,0,0,0,0,0,0,0,0,0,0
NJ,6/30/2021,4205,4205,2603,1310005,1206161,330145614,2103,2103,4624,713,17,1721,96,473,4,357,9,861,48,237,2,1111,8913,2783511,3481404,0,0,0,561,214827,0,0,0,0,0,0,0,0,0,0
NJ,7/31/2021,4859,4859,2495,1345948,1239259,336244940,2430,2430,5097,806,9,1817,82,475,5,403,4,909,41,238,2,891,8059,2325689,3604864,0,0,0,695,278474,0,0,0,0,0,0,0,0,0,0
NJ,8/31/2021,4272,4272,1945,1331728,1110375,303604238,2136,2136,64078,1209,32,1681,89,443,8,605,16,841,45,222,4,1373,26865,7190199,3521939,1,3,2139,402,249477,0,0,0,0,0,0,0,0,0,0
NJ,9/30/2021,1894,1894,998,507260,235237,63279184,947,947,10719,995,39,1740,96,452,4,498,20,870,48,226,2,837,7701,2126069,1626191,0,0,0,561,267236,0,0,0,0,0,0,0,0,0,0
NJ,10/31/2021,213,213,731,108931,81518,22149804,107,107,3901,710,33,1412,96,386,11,355,17,706,48,193,6,742,8912,2759206,556459,1,26,18538,309,254335,0,0,0,0,0,0,0,0,0,0
NJ,11/30/2021,318,318,516,68131,54176,14592214,159,159,13975,527,26,1115,119,269,7,263,13,557,60,134,4,824,12161,3438211,411625,0,0,0,257,363689,0,0,0,0,0,0,0,0,0,0
NJ,12/31/2021,370,370,499,62579,48673,13130744,185,185,1925,393,11,1029,72,248,2,197,5,514,36,124,1,691,10086,2783100,381505,0,0,0,0,322930,0,0,0,0,0,0,0,0,0,0
NJ,1/31/2022,303,303,496,49936,42225,11582288,152,152,1446,564,11,1062,68,226,4,282,6,531,34,113,2,0,0,0,376520,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0
NJ,2/28/2022,272,272,419,40257,36385,9882939,136,136,999,490,14,811,119,220,18,245,7,406,60,110,9,0,0,0,292665,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0
NJ,3/31/2022,217,217,466,47504,46028,12383279,109,109,1360,462,22,863,71,217,11,231,11,432,36,109,6,0,0,0,309912,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0
NJ,4/30/2022,81,81,449,49236,41041,12527412,41,41,845,343,12,671,62,152,3,171,6,336,31,76,1,0,0,0,256920,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0
NJ,5/31/2022,77,77,367,35905,28775,10713084,38,38,1082,333,16,623,58,157,3,166,8,311,29,78,1,0,0,0,221544,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
NJ,6/30/2022,64,64,257,25588,20158,5221423,32,32,908,360,8,543,29,137,2,180,4,272,15,69,1,0,0,0,183046,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0
NJ,7/31/2022,29,29,204,21450,17693,4697725,15,15,563,288,6,426,112,96,3,144,3,213,56,48,1,0,0,0,146379,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
NJ,8/31/2022,34,34,220,18204,15141,4031336,17,17,374,189,7,471,49,122,1,94,3,235,24,56,0,0,0,0,152288,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
NJ,9/30/2022,23,23,172,13887,11574,3065274,11,11,371,155,10,551,36,113,1,78,5,276,18,57,0,0,0,0,164497,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
NJ,10/31/2022,14,14,161,12528,10423,2732831,7,7,346,157,15,396,56,108,2,78,7,198,28,54,1,0,0,0,116796,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0
NM,3/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,4/30/2020,16919,16818,8128,48472,40618,10599845,12865,12819,652,3,0,0,0,0,0,3,0,0,0,0,0,4,4,1868,571508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,5/31/2020,14903,14810,20122,210087,192737,43441636,9670,9641,3000,55,0,3,0,0,0,47,0,3,0,0,0,27417,27417,5669130,810301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NM,6/30/2020,10273,10158,7727,205536,180105,35135979,6864,6791,3302,269,0,17,0,0,0,229,0,15,0,0,0,15012,15012,4473574,671940,27,27,13041,0,0,0,0,0,0,0,0,0,0,0,0
NM,7/31/2020,14100,13986,11102,311688,289075,53862730,10044,9965,5000,157,4,149,4,0,0,104,4,130,4,0,0,9654,9654,5155874,995016,634,634,373458,0,0,0,0,0,0,0,0,0,0,0,0
NM,8/31/2020,6925,6897,4837,189063,174527,32914406,4673,4658,3199,428,10,300,10,0,0,292,9,224,9,0,0,15723,15723,8692255,588219,1492,1492,930714,0,0,0,0,0,0,0,0,0,0,0,0
NM,9/30/2020,5651,5616,3473,164784,138451,26073826,3504,3488,19173,795,10,553,10,0,0,678,8,497,8,0,0,18011,18011,10429153,544904,906,906,462029,0,0,0,0,0,0,0,0,0,0,0,0
NM,10/31/2020,5105,5062,2241,131876,117618,22205689,2850,2834,6883,600,7,342,7,0,0,462,7,256,7,0,0,15683,15683,7723565,437792,1436,1436,577847,0,0,0,0,0,0,0,0,0,0,0,0
NM,11/30/2020,5646,5613,2542,164153,145064,27564192,2628,2617,7687,738,27,483,27,0,0,494,23,302,23,0,0,23421,23421,8167488,533218,1555,1555,545469,0,0,0,0,0,0,0,0,0,0,0,0
NM,12/31/2020,4087,4069,3897,136668,118412,22407131,2057,2051,9295,1255,36,993,36,0,0,981,26,764,26,0,0,50598,50598,23470798,428534,503,503,115089,0,0,0,0,0,0,0,0,0,0,0,0
NM,1/31/2021,4699,4656,2414,105754,90219,16638541,2273,2258,7043,798,29,649,29,0,0,596,20,503,20,0,0,23614,23614,4269719,346855,409,409,70594,260,1103531,7704,314,314,55686,504,0,0,0,0,0
NM,2/28/2021,4388,4303,2001,171280,158858,29805528,2372,2350,8698,702,61,702,61,0,0,527,48,521,48,0,0,117806,117806,20920303,452304,294,294,53577,202,14289798,12001,158,158,41357,336,0,0,0,0,0
NM,3/31/2021,10499,10399,1697,157255,144907,27045675,5471,5440,11999,1008,95,965,95,0,0,621,62,676,62,0,0,28624,28624,5196778,585763,469,469,82061,2144,1372917,13533,73,73,12337,336,0,0,0,0,0
NM,4/30/2021,25372,25327,1379,129894,127046,23510844,13552,13536,16990,896,58,700,58,0,0,576,38,511,38,0,0,30095,30095,5307019,804414,664,664,115508,15534,972654,16724,71,71,11999,2280,0,0,0,0,0
NM,5/31/2021,24432,24428,1167,166160,142602,26396487,9093,9090,11786,1198,100,871,100,0,0,722,81,574,81,0,0,35722,35722,6652700,865776,415,415,73530,18813,821431,16261,101,101,18237,0,0,0,0,0,0
NM,6/30/2021,52517,52507,2334,128063,107834,20177529,28579,28573,10511,889,71,782,71,0,0,605,51,535,51,0,0,26312,26312,4818127,1353542,420,420,75369,16760,651104,10241,60,60,11600,1083,0,0,0,0,0
NM,7/31/2021,57807,57803,6384,131276,114635,21757533,24124,24121,8815,805,33,778,33,0,0,584,18,506,18,0,0,25919,25919,4986431,1463665,416,416,100944,16962,582396,41615,58,58,983,693,0,0,0,0,0
NM,8/31/2021,28562,28559,7454,173081,157373,31141906,11467,11465,11638,838,54,840,54,62,3,616,36,569,36,44,3,41244,41244,7787351,955310,454,454,82985,13680,890275,25782,306,306,62379,847,0,0,0,0,117571
NM,9/30/2021,14319,14310,3329,52874,44398,9191480,6078,6073,9045,1012,61,818,61,79,2,736,43,554,43,56,2,63923,63923,11930608,475964,224,224,42057,0,772888,3112,142,142,23998,0,0,0,0,0,72318
NM,10/31/2021,520,516,147,1361,4050,742792,274,277,7561,591,45,735,45,83,1,451,31,500,31,62,1,64107,64107,11808345,86492,233,233,42423,0,544689,6141,168,168,28392,0,0,0,0,0,180389
NM,11/30/2021,0,0,34,713,1476,262338,0,0,5532,569,85,689,85,54,3,422,62,468,62,42,3,60100,60100,11360748,68939,180,180,31878,0,579114,1759,114,114,19316,1518,0,0,0,0,131159
NM,12/31/2021,0,0,22,1175,1343,248854,0,0,2940,528,80,776,80,110,2,408,55,566,55,86,1,18783,18783,3638545,78125,56,56,16147,0,338438,4320,176,176,37665,1056,0,0,0,0,273531
NM,1/31/2022,0,0,22,1227,1239,224710,0,0,1747,397,119,661,119,87,7,298,103,504,103,75,7,16221,16221,3296048,67381,71,71,12593,0,115092,7475,0,0,0,0,0,0,0,0,13240
NM,2/28/2022,0,0,35,289,522,94647,0,0,880,288,88,600,88,89,9,210,75,463,75,76,9,20940,20940,4452244,60160,82,82,15987,0,124736,1104,28,28,5213,0,0,0,0,0,222178
NM,3/31/2022,971,971,15,2637,276,49140,235,235,390,248,163,541,163,88,14,185,125,409,125,67,10,12554,12554,2374568,75714,35,35,6090,0,154230,2657,120,120,20864,291,0,0,0,0,6572116
NM,4/30/2022,1336,1336,10,9760,275,55457,270,270,9945,273,74,385,74,62,9,171,62,273,62,45,8,16131,16131,3026632,78749,14,14,4994,0,174797,922,36,36,6960,3042,0,0,0,0,2169759
NM,5/31/2022,175,175,10,1086,59,11829,35,35,2415,251,37,328,37,56,5,150,30,211,30,44,5,1854,1854,337295,39146,17,17,3173,0,70479,169,3,3,507,0,0,0,0,0,1916584
NM,6/30/2022,0,0,5,128,223,41511,0,0,400,175,234,347,234,34,2,98,23,124,23,23,1,3272,3272,592860,36415,39,39,7407,0,60855,305,45,45,17810,0,0,0,0,0,2760164
NM,7/31/2022,1,1,5,130,71,13481,1,1,188,93,16,130,16,10,0,42,7,62,7,7,0,1485,1485,296054,13188,133,133,24659,0,54749,6282,11,11,1859,0,0,0,0,0,1597695
NM,8/31/2022,0,0,7,244,352,63316,0,0,917,74,22,83,22,8,1,36,11,40,11,2,1,2780,2780,509468,8632,21,21,3733,0,111268,2524,29,29,4901,0,0,0,0,0,2942753
NM,9/30/2022,2,2,15,627,145,24338,0,0,654,26,14,34,14,2,1,17,5,18,5,1,1,1411,1411,243947,4216,28,28,4732,0,48519,0,28,28,4732,0,0,0,0,0,2058637
NM,10/31/2022,0,0,4,158,58,9994,0,0,128,52,17,61,17,1,1,26,9,28,9,0,1,543,543,113456,5513,28,28,11740,0,47732,1352,88,88,21795,0,0,0,0,0,779779
NM,11/30/2022,0,0,28,726,363,60439,0,0,422,54,4,56,4,16,0,17,3,19,3,1,0,644,644,153160,5650,132,132,53026,0,39244,5546,25,25,7018,0,0,0,0,0,749113
NV,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,5/31/2020,105284,10361,10361,626351,53487,15261037,55566,8024,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,6/30/2020,188891,95950,95950,2320663,1267965,323952725,56763,42830,12486,24,0,0,0,0,0,0,0,0,0,0,0,75,539,145410,7238494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,7/31/2020,126247,19211,19211,1931085,404364,104048463,36691,9584,13437,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5676225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,8/31/2020,51946,2805,2805,1202104,324685,85267734,15937,1666,66506,13388,0,0,0,0,0,0,0,0,0,0,0,2,1,11409,3030026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,9/30/2020,47280,2534,2534,584601,262800,64782837,18090,1486,52608,5212,0,1,0,0,0,0,0,0,0,0,0,4,3,2450,1889881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,10/31/2020,132042,2050,2050,437379,255984,62581757,71634,770,80231,12736,0,0,0,0,0,0,0,0,0,0,0,22140,275615,58697572,3435211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,11/30/2020,55634,1950,1950,467151,251047,62546390,35627,886,94006,12006,0,1,0,0,0,0,0,0,0,0,0,22653,314176,72321556,1954072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,12/31/2020,115701,3025,3025,433501,418330,98326789,14431,1746,101435,13594,0,71,0,8,0,0,0,0,0,0,0,8807,151049,32548352,3509310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,1/31/2021,507225,9963,9963,544067,310443,72905839,378951,4355,107167,8443,0,115,0,9,0,0,0,0,0,0,0,2882,56523,11763195,11974017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,2/28/2021,112750,4104,4104,427346,286348,66764268,73204,1793,84264,5654,0,178,0,35,0,0,0,0,0,0,0,2077,40393,8016306,3287720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NV,3/31/2021,25097,3603,3603,196062,177763,42810744,14235,1667,40478,3360,0,148,0,23,0,0,0,0,0,0,0,1219,35827,7522254,953694,1,4,3108,0,0,0,0,0,0,0,0,0,0,0,0
